Sanskrit,English
 sa ya evaṃ vidvān kṣīram upasicyopaharati  yāvad agniṣṭomeneṣṭvā susamṛddhenāvarunddhe tāvad enenāva runddhe,the man who having this knowledge pours out milk and offers it wins for himself as much thereby as he gains by the perfor- mance of a very successful agnishtoma sacrifice
 sa ya evaṃ vidvānt sarpir upasicyopaharati  yāvad atirātreṇeṣṭvā susamṛddhenāvarunddhe tāvad enenāva runddhe,the man who having this knowledge pours out clarified butter and offers it wins for himself thereby as much as he gains by the performance of a very successful atiratra sacrifice
 sa ya evaṃ vidvān madhūpasicyopaharati  yāvat sattrasadyeneṣṭvā susamṛddhenāvarunddhe tāvad enenāva runddhe,he who pours out mead and offers it wins for himself thereby as much as he gains by the performance of a very successful sattrasadya sacrifice
 sa ya evaṃ vidvān māṃsam upasicyopaharati  yāvad dvādaśāheneṣṭvā susamṛddhenāvarunddhe tāvad enenāva runddhe,he who having this knowledge besprinkles flesh and offers it wins for himself thereby as much as he gains by the perfor- mance of a very successful twelve-day sacrifice
 sa ya evaṃ vidvān udakam upasicyopaharati  prajānāṃ prajananāya gacchati pratiṣṭhāṃ priyaḥ prajānāṃ bhavati ya evaṃ vidvān upasicyopaharati,the man who having this knowledge pours out water and offers it obtains a resting-place for the procreation of living beings and becomes dear to living beings even the man who having this knowledge pours out water and offers it
 tasmā uṣā hiṅ kṛṇoti savitā pra stauti  bṛhaspatir ūrjayod gāyati tvaṣṭā puṣṭyā prati harati viśve devā nidhanam  nidhanaṃ bhūtyāḥ prajāyāḥ paśūnāṃ bhavati ya evaṃ veda,for him dawn murmurs and savitar sings the prelude; brihas- pati chants with vigour and tvashtar joins in with increase; the visve devah take up conclusion he who hath this know- ledge is the abiding-place of welfare of progeny and of cattle
 tasmā udyant sūryo hiṅ kṛṇoti saṃgavaḥ pra stauti  madhyandina ud gāyaty aparāhṇaḥ prati haraty astaṃ yan nidhanam  nidhanaṃ bhūtyāḥ prajāyāḥ paśūnāṃ bhavati ya evaṃ veda,for him the rising sun murmurs and early morning sings the prelude; noon chants the psalm afternoon joins in; the setting sun takes up the conclusion he who hath this know- ledge is the abiding place of welfare of progeny and of cattle
 tasmā abhro bhavan hiṅ kṛṇoti stanayan pra stauti  vidyotamānaḥ prati harati varṣann ud gāyaty udgṛhṇan nidhanam  nidhanaṃ bhūtyāḥ prajāyāḥ paśūnāṃ bhavati ya evaṃ veda,for him the rain-cloud murmurs when present sings the pre- lude when thundering joins in when lightening chants the psalm when raining and takes up the conclusion when it stays the downpour he who hath this knowledge is the abiding- place of welfare of progeny and of cattle
 atithīn prati paśyati hiṅ kṛṇoty abhi vadati pra stauty udakam yācaty ud gāyati  upa harati prati haraty ucchiṣṭaṃ nidhanam  nidhanaṃ bhūtyāḥ prajāyāḥ paśūnāṃ bhavati ya evam veda,he looks at the guests he utters a gentle sound; he speaks he signs the prelude; he calls for water he chants the psalm; he offers the residue of the sacrifice he takes up the conclusion
 yat kṣattāraṃ hvayaty ā śrāvayaty eva tat,when he summons the door-keeper he gives instruction
 yat pratiśṛṇoti pratyāśrāvayaty eva tat,he (the door-keeper) pronounces the sacrificial formula in his answer to what he hears
 yat pariveṣṭāraḥ pātrahastāḥ pūrve cāpare ca prapadyante camasādhvaryava eva te,when the attendants with vessels in their hands foremost and hindmost come in they are just the priests who manage the soma cups
 teṣāṃ na kaścanāhotā,not one of them is incompetent to sacrifice
 yad vā atithipatir atithīn pariviṣya gṛhān upodaity avabhṛtham eva tad upāvaiti,or if the host having offered food to his guest goes up to the house he virtually enters the bath of purification
 yat sabhāgayati dakṣiṇāḥ sabhāgayati yad anutiṣṭhata udavasyaty eva tat,when he distributes food he distributes priestly fees; what he performs he asks as favour
 sa upahūtaḥ pṛthivyāṃ bhakṣayaty upahūtas tasmin yat pṛthivyāṃ viśvarūpam,he having been invited on earth regales invited in that which wears all various forms on earth
 sa upahūto 'ntarikṣe bhakṣayaty upahūtas tasmin yad divi viśvarūpam,he having been invited in air regales invited in that which wears all various forms in air
 sa upahūto divi bhakṣayaty upahūtas tasmin yad divi viśvarūpam,he having been invited in the sky regales invited in that which wears all various forms in the sky
 sa upahūto deveṣu bhakṣayaty upahūtas tasmin yad divi viśvarūpam,he having been invited among the gods regales invited in that which wears all various forms among the gods
 sa upahūto lokeṣu bhakṣayaty upahūtas tasmin yad divi viśvarūpam,he having been invited in the worlds regales invited in that which wears all various forms in the worlds
 sa upahūta upahūtaḥ,he having been invited hath been invited
 ajaiṣmādyāsanāmādyābhūmānāgaso vayam,now have we conquered and obtained we have been freed from sin to-day
 uṣo yasmād duṣvapnyād abhaiṣmāpa tad ucchatu,let morning with her light dispel that evil dream that frightened us
 dviṣate tat parāvaha śapate tat parāvaha,bear that away to him who hates away to him who curses us
 yaṃ dviṣmo yaś ca no dveṣṭi tasmā enad gamayāmaḥ,to him whom we abhor to him who hates us do we send it hence
 uṣā devī vācā saṃvidānā vāg devy uṣasā saṃvidānā,may the goddess dawn in accord with speech and the goddess speech in accord with dawn
 uṣaspatir vācaspatinā saṃvidāno vācaspatir uṣaspatinā saṃvidānaḥ,the lord of dawn in accord with the lord of speech and the lord of speech in accord with the lord of dawn
 te 'muṣmai parāvahantv arāyān durṇāmnaḥ sadānvāḥ,carry away to such-an-one niggard fiends hostile demons and sadanvas
 kumbhīkāḥ dūṣīkāḥ pīyakān,kumbhikas dushikas and piyakas
 jāgradduṣvapnyaṃ svapne duṣvapnyam,evil day-dream evil dream in sleep
 yad annam admi bahudhā virūpaṃ hiraṇyam aśvam uta gām ajām avim  yad eva kiṃ ca pratijagrahāham agniṣ ṭaddhotā suhutaṃ kṛṇotu,what food i eat of varied form and nature food whether gold or horse sheep goat or bullock whatever gift i have received may agni the hotar make it sacrifice well-offered
 yan mā hutam ahutam ājagāma dattaṃ pitṛbhir anumataṃ manuṣyaiḥ  yasmān me mana ud iva rārajīty agniṣ ṭaddhotā suhutaṃ kṛṇotu,whatever sacrificed or not hath reached me bestowed by men and sanctioned by the fathers whereby my heart seems to leap up may agni the hotar make that sacrifice well-offered
 vaṣaṭ te pūṣann asmint sūtāv aryamā hotā kṛṇotu vedhāḥ  sisratāṃ nāry ṛtaprajātā vi parvāṇi jihatāṃ sūtavā u,vashat to thee o pushan at this birth let aryaman the sage perform as hotar-priest as one who bears in season let this dame be ready to bring forth her child
 catasro divaḥ pradiśaś catasro bhūmyā uta  devā garbhaṃ sam airayan taṃ vy ūrṇuvantu sūtave,four are the regions of the sky and four the regions of the earth the gods have brought the babe; let them prepare the woman for the birth
 sūṣā vy ūrṇotu vi yoniṃ hāpayāmasi  śrathayā sūṣaṇe tvam ava tvaṃ biṣkale sṛja,puerpera (infatem) detegat nos uterum aperimus lexa teipsam puerpera tu parturiens emitte eum non carni non adipi non medullae adhaerntem
 neva māṃse na pīvasi neva majjasv āhatam  avaitu pṛśni śevalaṃ śune jarāyv attave 'va jarāyu padyatām,descendat viscosa placenta cani comedenda placenta; decidat placenta
 vi te bhinadmi mehanaṃ vi yoniṃ vi gavīnike  vi mātaraṃ ca putraṃ ca vi kumāraṃ jarāyuṇāva jarāyu padyatām,diffindo tuum urinae ductum diffindo vaginam diffindo inguina matrem natumque divido puerum a placenta divido decidat placenta
 anādhṛṣyo jātavedā amartyo virāḍ agne kṣatrabhṛd dīdihīha  viśvā amīvāḥ pramuñcan mānuṣībhiḥ śivābhir adya paripāhi no gayam,holder of sway shine here refulgent agni invincible immortal jatavedas with succours friendly to mankind auspicious driving away all maladies guard our dwelling
 indra kṣatram abhi vāmam ojo 'jāyathā vṛṣabha carṣaṇīnām  apānudo janam amitrayantam uruṃ devebhyo akṛṇor u lokam,thou indra lord and leader of the people wast born for lovely strength and high dominion thou dravest off the folk who were unfriendly and madest for the gods wide room and freedom
 bhrātṛvyakṣayaṇam asi bhrātṛvyacātanaṃ me dāḥ svāhā,destruction of the foe art thou give me the scaring of my foes all hail
 sapatnakṣayaṇam asi sapatnacātanaṃ me dāḥ svāhā,the rivals ruiner art thou give me to drive my rivals off all hail
 arāyakṣayaṇam asy arāyacātanaṃ me dāḥ svāhā,arayis ruiner art thou give me to drive arayis off all hail
 pūrṇā paścāduta pūrṇā purastādunmadhyataḥ paurṇamāsī jigāya  tasyāṃ devaiḥ saṃvasanto mahitvā nākasya pṛṣṭhe sam iṣā madema,full in the front full rearward from the middle the full moons night hath conquered in the battle in her may we dwelling with gods and greatness feast in the height of heaven on strengthening viands
 vṛṣabhaṃ vājinaṃ vayaṃ paurṇamāsaṃ yajāmahe  sa no dadātv akṣitāṃ rayim anupadasvatīm,to him the full moons mighty bull we pay our solemn sacri- fice may he bestow upon us wealth unwasting inexhaustible
 prajāpate na tvad etāny anyo viśvā rūpāṇi paribhūr jajāna  yatkāmās te juhumas tan no astu vayaṃ syāma patayo rayīṇām,no one but thou prajapati none beside thee pervading gave to all these forms their being grant us our hearts desire when we invoke thee may we have store of riches in possession
 purastād yukto vaha jātavedo 'gne viddhi kriyamāṇam yathedam  tvaṃ bhiṣag bheṣajasyāsi kartā tvayā gām aśvaṃ puruṣaṃ sanema,made ready in the east drive forth take notice of what is hap- pening here omniscient agni thou bringest medicine and healest sickness through thee may we win horses kine and people
 tathā tad agne kṛṇu jātavedo viśvebhir devaiḥ saha saṃvidānaḥ  yo no dideva yatamo jaghāsa yathā so asya paridhiṣ patāti,accordant with all gods o jatavedas agni perform this work as we beseech thee that this defence of his may fall whoever hath caused us pain whoever hath consumed us
 yathā so asya paridhiṣ patāti tathā tad agne kṛṇu jātavedaḥ  viśvebhir devair saha saṃvidānaḥ,unanimous with all the gods together so do this thing o agni jatavedas that this defence of his may fall and fail him
 akṣyau ni vidhya hṛdayaṃ ni vidhya jihvāṃ ni tṛnddhi pra dato mṛṇīhi  piśāco asya yatamo jaghāsāgne yaviṣṭha prati śṛṇīhi,pierce both his eyes pierce thou the heart within him crush thou his teeth and cleave his tongue asunder rend thou most youthful agni that pisacha whoso amid them all of this hath eaten
 yad asya hṛtaṃ vihṛtaṃ yat parābhṛtam ātmano jagdhaṃ yatamat piśācaiḥ  tad agne vidvān punar ā bhara tvaṃ śarīre māṃsam asum erayāmaḥ,whatever of his body hath been taken plundered borne off or eaten by pisachas this agni knowing it again bring hither we give back flesh and spirit to his body
 āme supakve śabale vipakve yo mā piśāco aśane dadambha  tad ātmanā prajayā piśācā vi yātayantām agado 'yam astu,if some pisacha in my food raw ready thoroughly cooked or spotty hath deceived me let the pisachas with their lives and offspring atone for this and let this man be healthy
 kṣīre mā manthe yatamo dadambhākṛṣṭapacye aśane dhānye yaḥ  tad ātmanā prajayā piśācā vi yātayantām agado 'yam astu,if one hath cheated me in milk or porridge in food from grain or plants that need no culture let the pisachas etc
 apāṃ mā pāne yatamo dadambha kravyād yātūnām śayane śayānam  tad ātmanā prajayā piśācā vi yātayantām agado 'yam astu,if one flesh eater in a draught of water have wronged me lying in the bed of goblins let the pisachas etc
 divā mā naktaṃ yatamo dadambha kravyād yātūnām śayane śayānam  tad ātmanā prajayā piśācā vi yātayantām agado 'yam astu,if one flesh-eater in the day or night-time have wronged me lying in the bed of goblins let the pisachas etc
