Sanskrit,English
sam ī̍m pa̱ṇer a̍jati̱ bhoja̍nam mu̱ṣe vi dā̱śuṣe̍ bhajati sū̱nara̱ṁ vasu̍   du̱rge ca̱na dhri̍yate̱ viśva̱ ā pu̱ru jano̱ yo a̍sya̱ tavi̍ṣī̱m acu̍krudhat,he gathers up for plunder all the niggards gear excellent wealth he gives to him who offers gifts  not even in wide stronghold may all the folk stand firm who have provoked to anger his surpassing might
saṁ yaj janau̍ su̱dhanau̍ vi̱śvaśa̍rdhasā̱v ave̱d indro̍ ma̱ghavā̱ goṣu̍ śu̱bhriṣu̍   yuja̱ṁ hy a1̱̍nyam akṛ̍ta pravepa̱ny ud ī̱ṁ gavya̍ṁ sṛjate̱ satva̍bhi̱r dhuni̍ḥ,when indra maghavan hath marked two wealthy men fighting for beauteous cows with all their followers  he who stirs all things takes one as his close ally and shaker with his heroes sends the kine to him
sa̱ha̱sra̱sām āgni̍veśiṁ gṛṇīṣe̱ śatri̍m agna upa̱māṁ ke̱tum a̱ryaḥ   tasmā̱ āpa̍ḥ sa̱ṁyata̍ḥ pīpayanta̱ tasmi̍n kṣa̱tram ama̍vat tve̱ṣam a̍stu,agni! i laud the liberal agnivesi satri the type and standard of the pious  may the collected waters yield him plenty and his be powerful and bright dominion
yas te̱ sādhi̱ṣṭho 'va̍sa̱ indra̱ kratu̱ṣ ṭam ā bha̍ra   a̱smabhya̍ṁ carṣaṇī̱saha̱ṁ sasni̱ṁ vāje̍ṣu du̱ṣṭara̍m,indra for our assistance bring that most effectual power of thine  which conquers men for us and wins the spoil invincible in fight
yad i̍ndra te̱ cata̍sro̱ yac chū̍ra̱ santi̍ ti̱sraḥ   yad vā̱ pañca̍ kṣitī̱nām ava̱s tat su na̱ ā bha̍ra,indra whatever aids be thine four be they or o hero three  or those of the five tribes of men bring quickly all that help to us
ā te 'vo̱ vare̍ṇya̱ṁ vṛṣa̍ntamasya hūmahe   vṛṣa̍jūti̱r hi ja̍jñi̱ṣa ā̱bhūbhi̍r indra tu̱rvaṇi̍ḥ,the aid most excellent of thee the mightiest hitherward we call  for thou wast born with hero might conquering indra with the strong
vṛṣā̱ hy asi̱ rādha̍se jajñi̱ṣe vṛṣṇi̍ te̱ śava̍ḥ   svakṣa̍traṁ te dhṛ̱ṣan mana̍ḥ satrā̱ham i̍ndra̱ pauṁsya̍m,mighty to prosper us wast thou born and mighty is the strength thou hast  in native power thy soul is firm thy valour indra slays a host
tvaṁ tam i̍ndra̱ martya̍m amitra̱yanta̍m adrivaḥ   sa̱rva̱ra̱thā śa̍takrato̱ ni yā̍hi śavasas pate,o śatakratu lord of strength o indra caster of the stone  with all thy chariot's force assail the man who shows himself thy foe
tvām id vṛ̍trahantama̱ janā̍so vṛ̱ktaba̍rhiṣaḥ   u̱gram pū̱rvīṣu̍ pū̱rvyaṁ hava̍nte̱ vāja̍sātaye,for mightiest vṛtraslayer thee fierce foremost among many folk  whose sacred grass is trimmed invite to battle where the spoil is won
a̱smāka̍m indra du̱ṣṭara̍m puro̱yāvā̍nam ā̱jiṣu̍   sa̱yāvā̍na̱ṁ dhane̍dhane vāja̱yanta̍m avā̱ ratha̍m,indra do thou protect our car that mingles foremost in the fights  that bears its part in every fray invincible and seeking spoil
a̱smāka̍m i̱ndrehi̍ no̱ ratha̍m avā̱ pura̍ṁdhyā   va̱yaṁ śa̍viṣṭha̱ vārya̍ṁ di̱vi śravo̍ dadhīmahi di̱vi stoma̍m manāmahe,come to us indra and protect our car with thine intelligence  may we o mightiest one obtain excellent fame at break of day and meditate our hymn at dawn
mahi̍ ma̱he ta̱vase̍ dīdhye̱ nṝn indrā̍ye̱tthā ta̱vase̱ ata̍vyān   yo a̍smai suma̱tiṁ vāja̍sātau stu̱to jane̍ sama̱rya̍ś ci̱keta̍,great praise to indra great and strong mid heroes i ponder thus the feeble to the mighty  who with his band shows favour to this people when lauded in the fight where spoil is gathered
sa tvaṁ na̍ indra dhiyasā̱no a̱rkair harī̍ṇāṁ vṛṣa̱n yoktra̍m aśreḥ   yā i̱tthā ma̍ghava̱nn anu̱ joṣa̱ṁ vakṣo̍ a̱bhi prāryaḥ sa̍kṣi̱ janā̍n,so made attentive by our hymns steer! indra! thou fastenedst the girth of thy bay coursers  which maghavan at thy will thou drivest hither with these subdue for us the men who hate us
na te ta̍ indrā̱bhy a1̱̍smad ṛ̱ṣvāyu̍ktāso abra̱hmatā̱ yad asa̍n   tiṣṭhā̱ ratha̱m adhi̱ taṁ va̍jraha̱stā ra̱śmiṁ de̍va yamase̱ svaśva̍ḥ,they were not turned to uswtrd lofty indra! while yet through lack of prayer they stood unharnessed  ascend this chariot thou whose hand wields thunder and draw the rein o lord of noble horses
pu̱rū yat ta̍ indra̱ santy u̱kthā gave̍ ca̱kartho̱rvarā̍su̱ yudhya̍n   ta̱ta̱kṣe sūryā̍ya ci̱d oka̍si̱ sve vṛṣā̍ sa̱matsu̍ dā̱sasya̱ nāma̍ cit,thou because many lauds are thine o indra wast active warring in the fields  for cattle  for sūrya in his own abode thou hero formedst in fights even a dāsa's nature
va̱yaṁ te ta̍ indra̱ ye ca̱ nara̱ḥ śardho̍ jajñā̱nā yā̱tāś ca̱ rathā̍ḥ   āsmāñ ja̍gamyād ahiśuṣma̱ satvā̱ bhago̱ na havya̍ḥ prabhṛ̱theṣu̱ cāru̍ḥ,thine are we indra; thine are all these people conscious of might whose cars are set in motion  some hero come to us o strong as ahi beauteous in war to be invoked like bhaga
pa̱pṛ̱kṣeṇya̍m indra̱ tve hy ojo̍ nṛ̱mṇāni̍ ca nṛ̱tamā̍no̱ ama̍rtaḥ   sa na̱ enī̍ṁ vasavāno ra̱yiṁ dā̱ḥ prāryaḥ stu̍ṣe tuvima̱ghasya̱ dāna̍m,strength much to be desired is in thee indra the immortal dances forth his hero exploits  such lord of treasure give us splendid riches i praise the friend's gift his whose wealth is mighty
e̱vā na̍ indro̱tibhi̍r ava pā̱hi gṛ̍ṇa̱taḥ śū̍ra kā̱rūn   u̱ta tvaca̱ṁ dada̍to̱ vāja̍sātau piprī̱hi madhva̱ḥ suṣu̍tasya̱ cāro̍ḥ,thus favour us o indra with ihy succour; hero protect the bards who sing thy praises  be friendly in the fray to those who offer the skin of beautiful and wellpressed soma
u̱ta tye mā̍ pauruku̱tsyasya̍ sū̱res tra̱sada̍syor hira̱ṇino̱ rarā̍ṇāḥ   vaha̍ntu mā̱ daśa̱ śyetā̍so asya gairikṣi̱tasya̱ kratu̍bhi̱r nu sa̍śce,and these ten steeds which trasadasyu gives me the goldrich chief the son of purukutsa  resplendent in their brightness shall convey me gairiksita willed it and so came i hither
u̱ta tye mā̍ māru̱tāśva̍sya̱ śoṇā̱ḥ kratvā̍maghāso vi̱datha̍sya rā̱tau   sa̱hasrā̍ me̱ cyava̍tāno̱ dadā̍na ānū̱kam a̱ryo vapu̍ṣe̱ nārca̍t,and these bestowed as sacrificial guerdon the powerful tawny steeds of marutasva;  and thousands which kind cyavatana gave me abundantly bestowed for my adornment
u̱ta tye mā̍ dhva̱nya̍sya̱ juṣṭā̍ lakṣma̱ṇya̍sya su̱ruco̱ yatā̍nāḥ   ma̱hnā rā̱yaḥ sa̱ṁvara̍ṇasya̱ ṛṣe̍r vra̱jaṁ na gāva̱ḥ praya̍tā̱ api̍ gman,and these commended horses bright and active by dhvanya son of laksmana presented  came unto me as cows into the ṛṣi samvarana's stall with magnitude of riches
ada̍rda̱r utsa̱m asṛ̍jo̱ vi khāni̱ tvam a̍rṇa̱vān ba̍dbadhā̱nām̐ a̍ramṇāḥ   ma̱hānta̍m indra̱ parva̍ta̱ṁ vi yad vaḥ sṛ̱jo vi dhārā̱ ava̍ dāna̱vaṁ ha̍n,ṭhe well thou clavest settest free the fountains and gavest rest to floods that were obstructed  thou indra laying the great mountain open slaying the dānava didst loose the torrents
tvam utsā̍m̐ ṛ̱tubhi̍r badbadhā̱nām̐ ara̍ṁha̱ ūdha̱ḥ parva̍tasya vajrin   ahi̍ṁ cid ugra̱ prayu̍ta̱ṁ śayā̍naṁ jagha̱nvām̐ i̍ndra̱ tavi̍ṣīm adhatthāḥ,the fountaindepths obstructed in their seasons thou thunderer! madest flow the mountain's udder  strong indra thou by slaying een the dragon that lay extended there hast shown thy vigour
tyasya̍ cin maha̱to nir mṛ̱gasya̱ vadha̍r jaghāna̱ tavi̍ṣībhi̱r indra̍ḥ   ya eka̱ id a̍pra̱tir manya̍māna̱ ād a̍smād a̱nyo a̍janiṣṭa̱ tavyā̍n,indra with violence smote down the weapon  yea even of that wild and mighty creature  although he deemed himself alone unequalled another had been born een yet more potent
tyaṁ ci̍d eṣāṁ sva̱dhayā̱ mada̍ntam mi̱ho napā̍taṁ su̱vṛdha̍ṁ tamo̱gām   vṛṣa̍prabharmā dāna̱vasya̱ bhāma̱ṁ vajre̍ṇa va̱jrī ni ja̍ghāna̱ śuṣṇa̍m,him whom the heavenly food of these delighted child of the mist strong waxing couched in darkness  him the bolthurling thunderer with his lightning smote down and slew the dānava's wrathfire śuṣṇa
tyaṁ ci̍d asya̱ kratu̍bhi̱r niṣa̍ttam ama̱rmaṇo̍ vi̱dad id a̍sya̱ marma̍   yad ī̍ṁ sukṣatra̱ prabhṛ̍tā̱ mada̍sya̱ yuyu̍tsanta̱ṁ tama̍si ha̱rmye dhāḥ,though he might neer be wounded still his vitals felt that the god's bolt which his powers supported  when after offered draughts strong lord thou laidest him fain to battle in the pit in darkness
tyaṁ ci̍d i̱tthā ka̍tpa̱yaṁ śayā̍nam asū̱rye tama̍si vāvṛdhā̱nam   taṁ ci̍n mandā̱no vṛ̍ṣa̱bhaḥ su̱tasyo̱ccair indro̍ apa̱gūryā̍ jaghāna,him as he lay there huge in length extended still waxing in the gloom which no sun lightened  him after loudvoiced threats the hero indra rejoicing in the poured libation slaughtered
ud yad indro̍ maha̱te dā̍na̱vāya̱ vadha̱r yami̍ṣṭa̱ saho̱ apra̍tītam   yad ī̱ṁ vajra̍sya̱ prabhṛ̍tau da̱dābha̱ viśva̍sya ja̱ntor a̍dha̱maṁ ca̍kāra,when 'gainst the mighty dānava his weapon indra uplifted power which none could combat  when at the hurling of his bolt he smote him he made him lower than all living creatures
tyaṁ ci̱d arṇa̍m madhu̱paṁ śayā̍nam asi̱nvaṁ va̱vram mahy āda̍d u̱graḥ   a̱pāda̍m a̱tram ma̍ha̱tā va̱dhena̱ ni du̍ryo̱ṇa ā̍vṛṇaṅ mṛ̱dhravā̍cam,the fierce god seized that huge and restless coiler insatiate drinker of the sweets recumbent  and with his mighty weapon in his dwelling smote down the footless evilspeaking ogre
ko a̍sya̱ śuṣma̱ṁ tavi̍ṣīṁ varāta̱ eko̱ dhanā̍ bharate̱ apra̍tītaḥ   i̱me ci̍d asya̱ jraya̍so̱ nu de̱vī indra̱syauja̍so bhi̱yasā̍ jihāte,who may arrest his strength or cheek his vigour? alone resistless he bears off all riches  even these twain these goddesses through terror of indra's might retire from his dominion
ny a̍smai de̱vī svadhi̍tir jihīta̱ indrā̍ya gā̱tur u̍śa̱tīva̍ yeme   saṁ yad ojo̍ yu̱vate̱ viśva̍m ābhi̱r anu̍ sva̱dhāvne̍ kṣi̱tayo̍ namanta,een the celestial axe bows down before him and the earth loverlike gives way to indra  as he imparts all vigour to these people straightway the folk bend them to him the godlike
eka̱ṁ nu tvā̱ satpa̍ti̱m pāñca̍janyaṁ jā̱taṁ śṛ̍ṇomi ya̱śasa̱ṁ jane̍ṣu   tam me̍ jagṛbhra ā̱śaso̱ navi̍ṣṭhaṁ do̱ṣā vasto̱r hava̍mānāsa̱ indra̍m,i hear that thou wast born sole lord of heroes of the five races famed among the people  as such my wishes have most lately grasped him invoking indra both at eve and morning
e̱vā hi tvām ṛ̍tu̱thā yā̱taya̍ntam ma̱ghā vipre̍bhyo̱ dada̍taṁ śṛ̱ṇomi̍   kiṁ te̍ bra̱hmāṇo̍ gṛhate̱ sakhā̍yo̱ ye tvā̱yā ni̍da̱dhuḥ kāma̍m indra,so too i hear of thee as in due season urging to action and enriching singers  what have thy friends received from thee the brahmans who faithful rest their hopes on thee o indra?
indro̱ rathā̍ya pra̱vata̍ṁ kṛṇoti̱ yam a̱dhyasthā̍n ma̱ghavā̍ vāja̱yanta̍m   yū̱theva̍ pa̱śvo vy u̍noti go̱pā ari̍ṣṭo yāti pratha̱maḥ siṣā̍san,maghavan indra turns his chariot downward the strengthdisplaying car which he hath mounted  even as a herdsman driveth forth his cattle he goeth first uninjured fain for treasure
ā pra dra̍va harivo̱ mā vi ve̍na̱ḥ piśa̍ṅgarāte a̱bhi na̍ḥ sacasva   na̱hi tvad i̍ndra̱ vasyo̍ a̱nyad asty a̍me̱nām̐ś ci̱j jani̍vataś cakartha,haste to us lord of bays; be not ungracious visit us lover of goldhued oblation  there is naught else better than thou art indra een to the wifeless hast thou given spouses
ud yat saha̱ḥ saha̍sa̱ āja̍niṣṭa̱ dedi̍ṣṭa̱ indra̍ indri̱yāṇi̱ viśvā̍   prāco̍dayat su̱dughā̍ va̱vre a̱ntar vi jyoti̍ṣā saṁvavṛ̱tvat tamo̍ 'vaḥ,when out of strength arose the strength that conquers indra displayed all powers that he possesses  forth from the cave he drove the milky mothers and with the light laid bare investing darkness
ana̍vas te̱ ratha̱m aśvā̍ya takṣa̱n tvaṣṭā̱ vajra̍m puruhūta dyu̱manta̍m   bra̱hmāṇa̱ indra̍m ma̱haya̍nto a̱rkair ava̍rdhaya̱nn aha̍ye̱ hanta̱vā u̍,anus have wrought a chariot for thy courser and tvaṣṭar muchinvoked! thy bolt that glitters  the brahmans with their songs exalting indra increased his strength that he might slaughter ahi
vṛṣṇe̱ yat te̱ vṛṣa̍ṇo a̱rkam arcā̱n indra̱ grāvā̍ṇo̱ adi̍tiḥ sa̱joṣā̍ḥ   a̱na̱śvāso̱ ye pa̱vayo̍ 'ra̱thā indre̍ṣitā a̱bhy ava̍rtanta̱ dasyū̍n,when heroes sang their laud to thee the hero indra! and stones and aditi accordant  without or steed or chariot were the fellies which sped by indra rolled upon the dasytis
pra te̱ pūrvā̍ṇi̱ kara̍ṇāni voca̱m pra nūta̍nā maghava̱n yā ca̱kartha̍   śaktī̍vo̱ yad vi̱bharā̱ roda̍sī u̱bhe jaya̍nn a̱po mana̍ve̱ dānu̍citrāḥ,i will declare thine exploits wrought aforetime and maghavan thy deeds of late achievement  when lord of might thou sunderedst earth and heaven winning for man the moistlygleaming waters
tad in nu te̱ kara̍ṇaṁ dasma vi̱prāhi̱ṁ yad ghnann ojo̱ atrāmi̍mīthāḥ   śuṣṇa̍sya ci̱t pari̍ mā̱yā a̍gṛbhṇāḥ prapi̱tvaṁ yann apa̱ dasyū̍m̐r asedhaḥ,this is thy deed een this wonderful! singer! that slaying ahi here thy strength thou showedst  didst check and stay een gusna's wiles and magic and drawing nigh didst chase away the dasytis
tvam a̱po yada̍ve tu̱rvaśā̱yāra̍mayaḥ su̱dughā̍ḥ pā̱ra i̍ndra   u̱gram a̍yāta̱m ava̍ho ha̱ kutsa̱ṁ saṁ ha̱ yad vā̍m u̱śanāra̍nta de̱vāḥ,thou indra on the farther bank foryadu and turvaga didst stay the gushing waters  ye both assailed the fierce thou barest kutsa when gods and uśanā came to you together
indrā̍kutsā̱ vaha̍mānā̱ rathe̱nā vā̱m atyā̱ api̱ karṇe̍ vahantu   niḥ ṣī̍m a̱dbhyo dhama̍tho̱ niḥ ṣa̱dhasthā̍n ma̱ghono̍ hṛ̱do va̍ratha̱s tamā̍ṁsi,let the steeds bring you both indra and kutsa borne on the chariot within hearingdistance  ye blew him from the waters from his dwelling and chased the darkness from the noble's spirit
vāta̍sya yu̱ktān su̱yuja̍ś ci̱d aśvā̍n ka̱viś ci̍d e̱ṣo a̍jagann ava̱syuḥ   viśve̍ te̱ atra̍ ma̱ruta̱ḥ sakhā̍ya̱ indra̱ brahmā̍ṇi̱ tavi̍ṣīm avardhan,even this sage hath come looking for succour even to vāta's docile harnessed horses  here are the maruts all thy dear companions prayers have increased thy power and might o indra
sūra̍ś ci̱d ratha̱m pari̍takmyāyā̱m pūrva̍ṁ kara̱d upa̍raṁ jūju̱vāṁsa̍m   bhara̍c ca̱kram eta̍śa̱ḥ saṁ ri̍ṇāti pu̱ro dadha̍t saniṣyati̱ kratu̍ṁ naḥ,when night was near its close he carried forward een the sun's chariot backward in its running  etaga brought his wheel and firmly stays it setting it eastward he shall give us courage
āyaṁ ja̍nā abhi̱cakṣe̍ jagā̱mendra̱ḥ sakhā̍yaṁ su̱taso̍mam i̱cchan   vada̱n grāvāva̱ vedi̍m bhriyāte̱ yasya̍ jī̱ram a̍dhva̱ryava̱ś cara̍nti,this indra o ye men hath come to see you seeking a friend who hath expressed the soma  the creaking stone is laid upon the altar and the adhvaryus come to turn it quickly
ye cā̱kana̍nta cā̱kana̍nta̱ nū te martā̍ amṛta̱ mo te aṁha̱ āra̍n   vā̱va̱ndhi yajyū̍m̐r u̱ta teṣu̍ dhe̱hy ojo̱ jane̍ṣu̱ yeṣu̍ te̱ syāma̍,let mortals who were happy still be happy; let them not come to sorrow o immortal  love thou the pious and to these thy peoplewith whom may we be numberedgive thou vigour
kva1̱̍ sya vī̱raḥ ko a̍paśya̱d indra̍ṁ su̱khara̍tha̱m īya̍māna̱ṁ hari̍bhyām   yo rā̱yā va̱jrī su̱taso̍mam i̱cchan tad oko̱ gantā̍ puruhū̱ta ū̱tī,where is that hero? who hath looked on indra borne on lightrolling car by tawny coursers  who thunderer seeks with wealth the somapresser and to his house goes muchinvoked to aid him?
avā̍cacakṣam pa̱dam a̍sya sa̱svar u̱graṁ ni̍dhā̱tur anv ā̍yam i̱cchan   apṛ̍ccham a̱nyām̐ u̱ta te ma̍ āhu̱r indra̱ṁ naro̍ bubudhā̱nā a̍śema,i have beheld his strong and secret dwelling longing have sought the founder's habitation  i asked of others and they said in answer may we awakened men attain to indra
pra nu va̱yaṁ su̱te yā te̍ kṛ̱tānīndra̱ bravā̍ma̱ yāni̍ no̱ jujo̍ṣaḥ   veda̱d avi̍dvāñ chṛ̱ṇava̍c ca vi̱dvān vaha̍te̱ 'yam ma̱ghavā̱ sarva̍senaḥ,we will tell indra when we pour libation what mighty deeds thou hast performed to please us  let him who knows not learn who knows them listen hither rides maghavan with all his army
sthi̱ram mana̍ś cakṛṣe jā̱ta i̍ndra̱ veṣīd eko̍ yu̱dhaye̱ bhūya̍saś cit   aśmā̍naṁ ci̱c chava̍sā didyuto̱ vi vi̱do gavā̍m ū̱rvam u̱sriyā̍ṇām,indra when born thou madest firm thy spirit alone thou seekest war to fight with many  with might thou clavest een the rock asunder and foundest out the stable of the milchkine
pa̱ro yat tvam pa̍ra̱ma ā̱jani̍ṣṭhāḥ parā̱vati̱ śrutya̱ṁ nāma̱ bibhra̍t   ata̍ś ci̱d indrā̍d abhayanta de̱vā viśvā̍ a̱po a̍jayad dā̱sapa̍tnīḥ,when thou wast born supremest at a distance bearing a name renowned in faroff regions  since then een gods have been afraid of indra he conquered all the floods which served the dāsa
tubhyed e̱te ma̱ruta̍ḥ su̱śevā̱ arca̍nty a̱rkaṁ su̱nvanty andha̍ḥ   ahi̍m ohā̱nam a̱pa ā̱śayā̍na̱m pra mā̱yābhi̍r mā̱yina̍ṁ sakṣa̱d indra̍ḥ,these blissful maruts sing their psalm to praise thee and pour to thee libation of the soma  indra with wondrous powers subdued the dragon the guileful lurker who beset the waters
vi ṣū mṛdho̍ ja̱nuṣā̱ dāna̱m inva̱nn aha̱n gavā̍ maghavan saṁcakā̱naḥ   atrā̍ dā̱sasya̱ namu̍ce̱ḥ śiro̱ yad ava̍rtayo̱ mana̍ve gā̱tum i̱cchan,thou maghavan from the first didst scatter foemen speeding while joying in the milk the giver  there seeking man's prosperity thou torest away the head of namuci the dāsa
yuja̱ṁ hi mām akṛ̍thā̱ ād id i̍ndra̱ śiro̍ dā̱sasya̱ namu̍cer mathā̱yan   aśmā̍naṁ cit sva̱rya1̱̍ṁ varta̍māna̱m pra ca̱kriye̍va̱ roda̍sī ma̱rudbhya̍ḥ,pounding the head of namuci the dāsa me too thou madest thine associate indra!  yea and the rolling stone that is in heaven both worlds as on a car brought to the maruts
